Latitude/Longitude,Temperature (F),Temp min (F),Temp max (F),Precipitation (In),Precip Type,Humidity,Wind speed (Mph),Wind gust (Mph),Wind direction (cardinal),CAD 911 Number,Zone Number,ESZ,Date & Time,Event
27.43756032249264/-82.56105489081881,91,77,91,0.0,,53.69,10.8,19.305000000000003,129.0,W30,W30,330,2027-09-15 12:00:00,Olivia
27.42497082223545/-82.53885956314242,91,77,91,0.0,,53.67,10.8,19.305000000000003,129.0,E20,E20,120,2027-09-15 12:00:00,Olivia
27.43718857770742/-82.49526276632398,91,77,91,0.0,,53.87,10.8,19.305000000000003,127.0,E50,E50,150,2027-09-15 12:00:00,Olivia
27.46814086298033/-82.70183801706406,91,77,91,0.0,,54.83,10.665000000000001,13.230000000000002,114.0,W90,W90,399,2027-09-15 12:00:00,Olivia
27.4920066298147/-82.50196786939364,91,77,91,0.0,,54.31,10.665000000000001,19.305000000000003,120.0,E40,E40,140,2027-09-15 12:00:00,Olivia
27.57521237910287/-82.58438613832386,91,78,91,0.0,,56.31,10.26,19.305000000000003,95.0,N10,N10,510,2027-09-15 12:00:00,Olivia
27.45564167051887/-82.57125875181734,91,77,91,0.0,,53.82,10.8,19.305000000000003,127.0,W20,W20,320,2027-09-15 12:00:00,Olivia
27.48566734980852/-82.57935903047095,91,77,91,0.0,,54.19,10.8,19.305000000000003,122.0,W10,W10,310,2027-09-15 12:00:00,Olivia
27.51337266681446/-82.7160042494716,91,78,91,0.0,,55.63,10.395000000000001,13.230000000000002,104.0,W80,W80,380,2027-09-15 12:00:00,Olivia
27.41355422392606/-82.42773936740639,91,77,91,0.0,,54.2,10.8,19.305000000000003,124.0,N80,N80,580,2027-09-15 12:00:00,Olivia
27.34076849562474/-82.154246879885,92,76,92,0.0,,50.56,10.26,19.575000000000003,130.0,N60,N60,560,2027-09-15 12:00:00,Olivia
27.58244732780023/-82.47046351483293,91,78,91,0.0,,55.88,10.395000000000001,19.305000000000003,97.0,N30,N30,530,2027-09-15 12:00:00,Olivia
27.51631940991088/-82.32950123468633,91,78,91,0.0,,55.15,10.530000000000001,20.790000000000003,106.0,N40,N40,540,2027-09-15 12:00:00,Olivia
27.55013563136573/-82.17022585799779,91,77,91,0.0,,53.23,10.935,20.790000000000003,117.0,N50,N50,550,2027-09-15 12:00:00,Olivia
27.48091629798749/-82.43623531900593,91,77,91,0.0,,54.47,10.665000000000001,19.305000000000003,117.0,N70,N70,570,2027-09-15 12:00:00,Olivia
27.55013563136573/-82.17022585799779,91,77,91,0.0,,53.62,12.15,22.410000000000004,77.0,N50,N50,550,2027-09-15 10:40:00,Olivia
27.57521237910287/-82.52810297841918,91,78,91,0.0,,55.81,11.475000000000001,20.52,74.0,N20,N20,520,2027-09-15 10:40:00,Olivia
27.40958230929196/-82.56607332708364,91,77,91,0.0,,51.94,10.935,20.52,60.0,E30,E30,130,2027-09-15 10:40:00,Olivia
27.48091629798749/-82.43623531900593,91,77,91,0.0,,53.49,11.205000000000002,20.52,66.0,N70,N70,570,2027-09-15 10:40:00,Olivia
27.48566734980852/-82.57935903047095,91,77,91,0.0,,52.93,11.07,20.52,64.0,W10,W10,310,2027-09-15 10:40:00,Olivia
27.51337266681446/-82.7160042494716,91,78,91,0.0,,55.08,11.340000000000002,14.850000000000001,71.0,W80,W80,380,2027-09-15 10:40:00,Olivia
27.34076849562474/-82.154246879885,92,76,92,0.0,,50.91,10.26,21.195,88.0,N60,N60,560,2027-09-15 10:40:00,Olivia
27.42519527588937/-82.593902809873,91,77,91,0.0,,52.11,10.935,20.52,60.0,W40,W40,340,2027-09-15 10:40:00,Olivia
27.42497082223545/-82.53885956314242,91,77,91,0.0,,52.07,10.935,20.52,60.0,E20,E20,120,2027-09-15 10:40:00,Olivia
27.43718857770742/-82.49526276632398,91,77,91,0.0,,52.3,10.935,20.52,61.0,E50,E50,150,2027-09-15 10:40:00,Olivia
27.52844207484047/-82.73131060040626,91,78,91,0.0,,55.62,11.340000000000002,14.850000000000001,73.0,W70,W70,370,2027-09-15 10:40:00,Olivia
27.4079906908935/-82.49381870885438,91,77,91,0.0,,52.2,10.935,20.52,60.0,E60,E60,160,2027-09-15 10:40:00,Olivia
27.4113915222411/-82.63641742330496,91,77,91,0.0,,52.35,10.935,14.850000000000001,61.0,W95,W95,395,2027-09-15 10:40:00,Olivia
27.43756032249264/-82.56105489081881,91,77,91,0.0,,52.1,10.935,20.52,60.0,W30,W30,330,2027-09-15 10:40:00,Olivia
27.58244732780023/-82.47046351483293,91,78,91,0.0,,55.88,11.61,20.52,76.0,N30,N30,530,2027-09-15 10:40:00,Olivia
27.44964845888914/-82.63872640241588,91,77,91,0.0,,52.78,10.935,14.850000000000001,63.0,W50,W50,350,2027-09-15 10:40:00,Olivia
27.48534636382016/-82.54659978322104,91,77,91,0.0,,52.86,11.07,20.52,63.0,E10,E10,110,2027-09-15 10:40:00,Olivia
27.4920066298147/-82.50196786939364,91,77,91,0.0,,53.16,11.07,20.52,65.0,E40,E40,140,2027-09-15 10:40:00,Olivia
27.46814086298033/-82.70183801706406,91,77,91,0.0,,53.91,11.205000000000002,14.850000000000001,67.0,W90,W90,399,2027-09-15 10:40:00,Olivia
27.50413881751056/-82.64579861863763,91,77,91,0.0,,54.01,11.205000000000002,14.850000000000001,67.0,W60,W60,360,2027-09-15 10:40:00,Olivia
27.41355422392606/-82.42773936740639,91,77,91,0.0,,52.69,10.935,20.52,62.0,N80,N80,580,2027-09-15 10:40:00,Olivia
27.45564167051887/-82.57125875181734,91,77,91,0.0,,52.34,10.935,20.52,61.0,W20,W20,320,2027-09-15 10:40:00,Olivia
27.57521237910287/-82.58438613832386,91,78,91,0.0,,56.12,11.475000000000001,20.52,75.0,N10,N10,510,2027-09-15 10:40:00,Olivia
27.51631940991088/-82.32950123468633,91,78,91,0.0,,54.89,11.475000000000001,22.410000000000004,73.0,N40,N40,540,2027-09-15 10:40:00,Olivia
27.34076849562474/-82.154246879885,92,76,92,0.0,,54.59,11.745,24.435000000000002,102.0,N60,N60,560,2027-09-15 09:20:00,Olivia
27.51631940991088/-82.32950123468633,90,78,91,0.0,,57.88,12.690000000000001,28.080000000000002,106.0,N40,N40,540,2027-09-15 09:20:00,Olivia
27.51337266681446/-82.7160042494716,90,78,91,0.0,,58.09,12.42,28.080000000000002,106.0,W80,W80,380,2027-09-15 09:20:00,Olivia
27.4079906908935/-82.49381870885438,91,77,91,0.0,,55.91,12.285,23.22,110.0,E60,E60,160,2027-09-15 09:20:00,Olivia
27.44964845888914/-82.63872640241588,91,77,91,0.0,,56.36,12.42,28.080000000000002,109.0,W50,W50,350,2027-09-15 09:20:00,Olivia
27.42519527588937/-82.593902809873,91,77,91,0.0,,55.88,12.42,23.22,110.0,W40,W40,340,2027-09-15 09:20:00,Olivia
27.48566734980852/-82.57935903047095,91,77,91,0.0,,56.47,12.42,28.080000000000002,109.0,W10,W10,310,2027-09-15 09:20:00,Olivia
27.4920066298147/-82.50196786939364,91,77,91,0.0,,56.63,12.42,28.080000000000002,108.0,E40,E40,140,2027-09-15 09:20:00,Olivia
27.40958230929196/-82.56607332708364,91,77,91,0.0,,55.78,12.42,23.22,110.0,E30,E30,130,2027-09-15 09:20:00,Olivia
27.48534636382016/-82.54659978322104,91,77,91,0.0,,56.41,12.42,28.080000000000002,109.0,E10,E10,110,2027-09-15 09:20:00,Olivia
27.50413881751056/-82.64579861863763,90,77,91,0.0,,57.28,12.42,28.080000000000002,107.0,W60,W60,360,2027-09-15 09:20:00,Olivia
27.4113915222411/-82.63641742330496,91,77,91,0.0,,56.06,12.285,18.765,110.0,W95,W95,395,2027-09-15 09:20:00,Olivia
27.52844207484047/-82.73131060040626,90,78,91,0.0,,58.49,12.285,28.080000000000002,105.0,W70,W70,370,2027-09-15 09:20:00,Olivia
27.57521237910287/-82.58438613832386,90,78,91,0.0,,58.86,12.42,28.080000000000002,105.0,N10,N10,510,2027-09-15 09:20:00,Olivia
27.57521237910287/-82.52810297841918,90,78,91,0.0,,58.61,12.42,28.080000000000002,105.0,N20,N20,520,2027-09-15 09:20:00,Olivia
27.46814086298033/-82.70183801706406,91,77,91,0.0,,57.2,12.42,28.080000000000002,107.0,W90,W90,399,2027-09-15 09:20:00,Olivia
27.55013563136573/-82.17022585799779,91,77,91,0.0,,56.73,13.635,28.080000000000002,106.0,N50,N50,550,2027-09-15 09:20:00,Olivia
27.43718857770742/-82.49526276632398,91,77,91,0.0,,56.0,12.285,23.22,110.0,E50,E50,150,2027-09-15 09:20:00,Olivia
27.41355422392606/-82.42773936740639,91,77,91,0.0,,56.31,12.285,23.22,109.0,N80,N80,580,2027-09-15 09:20:00,Olivia
27.42497082223545/-82.53885956314242,91,77,91,0.0,,55.81,12.42,23.22,110.0,E20,E20,120,2027-09-15 09:20:00,Olivia
27.48091629798749/-82.43623531900593,91,77,91,0.0,,56.86,12.42,28.080000000000002,108.0,N70,N70,570,2027-09-15 09:20:00,Olivia
27.45564167051887/-82.57125875181734,91,77,91,0.0,,56.03,12.42,28.080000000000002,109.0,W20,W20,320,2027-09-15 09:20:00,Olivia
27.43756032249264/-82.56105489081881,91,77,91,0.0,,55.86,12.42,23.22,110.0,W30,W30,330,2027-09-15 09:20:00,Olivia
27.58244732780023/-82.47046351483293,90,78,91,0.0,,58.63,12.555000000000001,28.080000000000002,104.0,N30,N30,530,2027-09-15 09:20:00,Olivia
27.4920066298147/-82.50196786939364,87,77,91,0.0,,62.65,12.555000000000001,22.950000000000003,104.0,E40,E40,140,2027-09-15 08:00:00,Olivia
27.57521237910287/-82.58438613832386,89,78,91,0.0,,61.56,12.96,22.950000000000003,111.0,N10,N10,510,2027-09-15 08:00:00,Olivia
27.41355422392606/-82.42773936740639,87,77,91,0.0,,63.02,12.555000000000001,22.950000000000003,101.0,N80,N80,580,2027-09-15 08:00:00,Olivia
27.48534636382016/-82.54659978322104,87,77,91,0.0,,62.8,12.555000000000001,22.950000000000003,103.0,E10,E10,110,2027-09-15 08:00:00,Olivia
27.48091629798749/-82.43623531900593,88,77,91,0.0,,62.47,12.555000000000001,22.950000000000003,105.0,N70,N70,570,2027-09-15 08:00:00,Olivia
27.42497082223545/-82.53885956314242,87,77,91,0.0,,63.17,12.42,22.950000000000003,100.0,E20,E20,120,2027-09-15 08:00:00,Olivia
27.43718857770742/-82.49526276632398,87,77,91,0.0,,63.11,12.42,22.950000000000003,100.0,E50,E50,150,2027-09-15 08:00:00,Olivia
27.57521237910287/-82.52810297841918,89,78,91,0.0,,61.57,12.825000000000001,22.950000000000003,111.0,N20,N20,520,2027-09-15 08:00:00,Olivia
27.40958230929196/-82.56607332708364,87,77,91,0.0,,63.18,12.42,22.950000000000003,100.0,E30,E30,130,2027-09-15 08:00:00,Olivia
27.4113915222411/-82.63641742330496,87,77,91,0.0,,63.09,12.42,21.195,100.0,W95,W95,395,2027-09-15 08:00:00,Olivia
27.4079906908935/-82.49381870885438,87,77,91,0.0,,63.14,12.42,22.950000000000003,100.0,E60,E60,160,2027-09-15 08:00:00,Olivia
27.51337266681446/-82.7160042494716,88,78,91,0.0,,61.95,12.825000000000001,21.195,108.0,W80,W80,380,2027-09-15 08:00:00,Olivia
27.51631940991088/-82.32950123468633,88,78,91,0.0,,61.71,12.690000000000001,23.22,111.0,N40,N40,540,2027-09-15 08:00:00,Olivia
27.48566734980852/-82.57935903047095,87,77,91,0.0,,62.77,12.555000000000001,22.950000000000003,103.0,W10,W10,310,2027-09-15 08:00:00,Olivia
27.46814086298033/-82.70183801706406,88,77,91,0.0,,62.38,12.690000000000001,21.195,105.0,W90,W90,399,2027-09-15 08:00:00,Olivia
27.34076849562474/-82.154246879885,88,76,92,0.0,,61.01,10.530000000000001,22.680000000000003,96.0,N60,N60,560,2027-09-15 08:00:00,Olivia
27.44964845888914/-82.63872640241588,87,77,91,0.0,,62.84,12.42,21.195,102.0,W50,W50,350,2027-09-15 08:00:00,Olivia
27.50413881751056/-82.64579861863763,88,77,91,0.0,,62.35,12.690000000000001,21.195,106.0,W60,W60,360,2027-09-15 08:00:00,Olivia
27.45564167051887/-82.57125875181734,87,77,91,0.0,,63.02,12.42,22.950000000000003,101.0,W20,W20,320,2027-09-15 08:00:00,Olivia
27.58244732780023/-82.47046351483293,89,78,91,0.0,,61.42,12.825000000000001,22.950000000000003,113.0,N30,N30,530,2027-09-15 08:00:00,Olivia
27.52844207484047/-82.73131060040626,89,78,91,0.0,,61.77,12.825000000000001,21.195,109.0,W70,W70,370,2027-09-15 08:00:00,Olivia
27.55013563136573/-82.17022585799779,88,77,91,0.0,,61.21,12.42,23.22,117.0,N50,N50,550,2027-09-15 08:00:00,Olivia
27.43756032249264/-82.56105489081881,87,77,91,0.0,,63.16,12.42,22.950000000000003,100.0,W30,W30,330,2027-09-15 08:00:00,Olivia
27.42519527588937/-82.593902809873,87,77,91,0.0,,63.15,12.42,22.950000000000003,100.0,W40,W40,340,2027-09-15 08:00:00,Olivia
27.50413881751056/-82.64579861863763,88,77,91,0.0,,63.49,10.530000000000001,23.22,99.0,W60,W60,360,2027-09-15 06:40:00,Olivia
27.40958230929196/-82.56607332708364,88,77,91,0.0,,63.29,9.315000000000001,23.22,90.0,E30,E30,130,2027-09-15 06:40:00,Olivia
27.52844207484047/-82.73131060040626,88,78,91,0.0,,63.68,11.340000000000002,23.22,106.0,W70,W70,370,2027-09-15 06:40:00,Olivia
27.41355422392606/-82.42773936740639,88,77,91,0.0,,63.43,9.585,23.22,92.0,N80,N80,580,2027-09-15 06:40:00,Olivia
27.45564167051887/-82.57125875181734,88,77,91,0.0,,63.32,9.585,23.22,92.0,W20,W20,320,2027-09-15 06:40:00,Olivia
27.57521237910287/-82.52810297841918,88,78,91,0.0,,63.63,11.475000000000001,23.22,108.0,N20,N20,520,2027-09-15 06:40:00,Olivia
27.43718857770742/-82.49526276632398,88,77,91,0.0,,63.35,9.450000000000001,23.22,91.0,E50,E50,150,2027-09-15 06:40:00,Olivia
27.4113915222411/-82.63641742330496,88,77,91,0.0,,63.37,9.450000000000001,23.22,91.0,W95,W95,395,2027-09-15 06:40:00,Olivia
27.57521237910287/-82.58438613832386,88,78,91,0.0,,63.72,11.61,23.22,108.0,N10,N10,510,2027-09-15 06:40:00,Olivia
27.42497082223545/-82.53885956314242,88,77,91,0.0,,63.3,9.315000000000001,23.22,90.0,E20,E20,120,2027-09-15 06:40:00,Olivia
27.48534636382016/-82.54659978322104,88,77,91,0.0,,63.36,9.855,23.22,94.0,E10,E10,110,2027-09-15 06:40:00,Olivia
27.42519527588937/-82.593902809873,88,77,91,0.0,,63.32,9.450000000000001,23.22,90.0,W40,W40,340,2027-09-15 06:40:00,Olivia
27.48566734980852/-82.57935903047095,88,77,91,0.0,,63.37,9.855,23.22,95.0,W10,W10,310,2027-09-15 06:40:00,Olivia
27.55013563136573/-82.17022585799779,88,77,91,0.0,,62.7,11.880000000000003,23.22,116.0,N50,N50,550,2027-09-15 06:40:00,Olivia
27.46814086298033/-82.70183801706406,88,77,91,0.0,,63.48,10.395000000000001,23.22,99.0,W90,W90,399,2027-09-15 06:40:00,Olivia
27.34076849562474/-82.154246879885,88,76,92,0.0,,61.81,9.990000000000002,23.22,102.0,N60,N60,560,2027-09-15 06:40:00,Olivia
27.51337266681446/-82.7160042494716,88,78,91,0.0,,63.61,11.07,23.22,104.0,W80,W80,380,2027-09-15 06:40:00,Olivia
27.4079906908935/-82.49381870885438,88,77,91,0.0,,63.33,9.450000000000001,23.22,90.0,E60,E60,160,2027-09-15 06:40:00,Olivia
27.51631940991088/-82.32950123468633,88,78,91,0.0,,63.41,11.340000000000002,23.22,107.0,N40,N40,540,2027-09-15 06:40:00,Olivia
27.4920066298147/-82.50196786939364,88,77,91,0.0,,63.38,10.125,23.22,96.0,E40,E40,140,2027-09-15 06:40:00,Olivia
27.58244732780023/-82.47046351483293,88,78,91,0.0,,63.56,11.745,23.22,110.0,N30,N30,530,2027-09-15 06:40:00,Olivia
27.43756032249264/-82.56105489081881,88,77,91,0.0,,63.31,9.450000000000001,23.22,90.0,W30,W30,330,2027-09-15 06:40:00,Olivia
27.44964845888914/-82.63872640241588,88,77,91,0.0,,63.36,9.855,23.22,94.0,W50,W50,350,2027-09-15 06:40:00,Olivia
27.48091629798749/-82.43623531900593,88,77,91,0.0,,63.38,10.26,23.22,98.0,N70,N70,570,2027-09-15 06:40:00,Olivia
27.45564167051887/-82.57125875181734,86,77,91,0.0,,69.63,17.145,24.705000000000002,111.0,W20,W20,320,2027-09-15 05:20:00,Olivia
27.48091629798749/-82.43623531900593,86,77,91,0.0,,69.48,17.01,24.705000000000002,113.0,N70,N70,570,2027-09-15 05:20:00,Olivia
27.52844207484047/-82.73131060040626,86,78,91,0.0,,69.64,16.875,24.435000000000002,115.0,W70,W70,370,2027-09-15 05:20:00,Olivia
27.51631940991088/-82.32950123468633,86,78,91,0.0,,69.13,16.875,25.110000000000003,116.0,N40,N40,540,2027-09-15 05:20:00,Olivia
27.48534636382016/-82.54659978322104,86,77,91,0.0,,69.6,17.145,24.705000000000002,111.0,E10,E10,110,2027-09-15 05:20:00,Olivia
27.41355422392606/-82.42773936740639,86,77,91,0.0,,69.84,17.28,24.705000000000002,110.0,N80,N80,580,2027-09-15 05:20:00,Olivia
27.34076849562474/-82.154246879885,86,76,92,0.0,,67.87,17.28,25.380000000000003,118.0,N60,N60,560,2027-09-15 05:20:00,Olivia
27.4079906908935/-82.49381870885438,86,77,91,0.0,,69.73,17.28,24.705000000000002,110.0,E60,E60,160,2027-09-15 05:20:00,Olivia
27.57521237910287/-82.52810297841918,86,78,91,0.0,,69.45,16.875,24.705000000000002,116.0,N20,N20,520,2027-09-15 05:20:00,Olivia
27.50413881751056/-82.64579861863763,86,77,91,0.0,,69.6,17.01,24.435000000000002,113.0,W60,W60,360,2027-09-15 05:20:00,Olivia
27.55013563136573/-82.17022585799779,86,77,91,0.0,,67.62,16.47,25.110000000000003,123.0,N50,N50,550,2027-09-15 05:20:00,Olivia
27.48566734980852/-82.57935903047095,86,77,91,0.0,,69.6,17.145,24.705000000000002,111.0,W10,W10,310,2027-09-15 05:20:00,Olivia
27.4113915222411/-82.63641742330496,86,77,91,0.0,,69.73,17.28,24.435000000000002,110.0,W95,W95,395,2027-09-15 05:20:00,Olivia
27.4920066298147/-82.50196786939364,86,77,91,0.0,,69.56,17.145,24.705000000000002,112.0,E40,E40,140,2027-09-15 05:20:00,Olivia
27.44964845888914/-82.63872640241588,86,77,91,0.0,,69.6,17.145,24.435000000000002,111.0,W50,W50,350,2027-09-15 05:20:00,Olivia
27.43756032249264/-82.56105489081881,86,77,91,0.0,,69.68,17.28,24.705000000000002,110.0,W30,W30,330,2027-09-15 05:20:00,Olivia
27.46814086298033/-82.70183801706406,86,77,91,0.0,,69.58,17.01,24.435000000000002,113.0,W90,W90,399,2027-09-15 05:20:00,Olivia
27.57521237910287/-82.58438613832386,86,78,91,0.0,,69.61,16.875,24.705000000000002,115.0,N10,N10,510,2027-09-15 05:20:00,Olivia
27.40958230929196/-82.56607332708364,86,77,91,0.0,,69.57,17.28,24.705000000000002,110.0,E30,E30,130,2027-09-15 05:20:00,Olivia
27.43718857770742/-82.49526276632398,86,77,91,0.0,,69.75,17.28,24.705000000000002,110.0,E50,E50,150,2027-09-15 05:20:00,Olivia
27.51337266681446/-82.7160042494716,86,78,91,0.0,,69.62,17.01,24.435000000000002,114.0,W80,W80,380,2027-09-15 05:20:00,Olivia
27.58244732780023/-82.47046351483293,86,78,91,0.0,,69.24,16.740000000000002,24.705000000000002,117.0,N30,N30,530,2027-09-15 05:20:00,Olivia
27.42497082223545/-82.53885956314242,86,77,91,0.0,,69.69,17.28,24.705000000000002,110.0,E20,E20,120,2027-09-15 05:20:00,Olivia
27.42519527588937/-82.593902809873,86,77,91,0.0,,69.66,17.28,24.705000000000002,110.0,W40,W40,340,2027-09-15 05:20:00,Olivia
27.57521237910287/-82.52810297841918,84,78,91,0.0,,75.48,14.580000000000002,23.895,100.0,N20,N20,520,2027-09-15 04:00:00,Olivia
27.50413881751056/-82.64579861863763,83,77,91,0.0,,76.09,12.825000000000001,24.705000000000002,100.0,W60,W60,360,2027-09-15 04:00:00,Olivia
27.58244732780023/-82.47046351483293,84,78,91,0.0,,75.19,14.580000000000002,23.895,100.0,N30,N30,530,2027-09-15 04:00:00,Olivia
27.40958230929196/-82.56607332708364,83,77,91,0.0,,76.64,10.935,23.895,100.0,E30,E30,130,2027-09-15 04:00:00,Olivia
27.34076849562474/-82.154246879885,83,76,92,0.0,,76.97,10.935,24.705000000000002,92.0,N60,N60,560,2027-09-15 04:00:00,Olivia
27.52844207484047/-82.73131060040626,84,78,91,0.0,,75.78,14.445,24.705000000000002,100.0,W70,W70,370,2027-09-15 04:00:00,Olivia
27.44964845888914/-82.63872640241588,83,77,91,0.0,,76.39,11.61,24.705000000000002,100.0,W50,W50,350,2027-09-15 04:00:00,Olivia
27.55013563136573/-82.17022585799779,84,77,91,0.0,,73.53,12.15,23.895,100.0,N50,N50,550,2027-09-15 04:00:00,Olivia
27.48091629798749/-82.43623531900593,83,77,91,0.0,,76.03,12.285,23.895,100.0,N70,N70,570,2027-09-15 04:00:00,Olivia
27.57521237910287/-82.58438613832386,84,78,91,0.0,,75.63,14.850000000000001,23.895,100.0,N10,N10,510,2027-09-15 04:00:00,Olivia
27.42519527588937/-82.593902809873,83,77,91,0.0,,76.65,11.07,23.895,100.0,W40,W40,340,2027-09-15 04:00:00,Olivia
27.41355422392606/-82.42773936740639,83,77,91,0.0,,76.7,11.61,23.895,100.0,N80,N80,580,2027-09-15 04:00:00,Olivia
27.45564167051887/-82.57125875181734,83,77,91,0.0,,76.52,11.205000000000002,23.895,100.0,W20,W20,320,2027-09-15 04:00:00,Olivia
27.48534636382016/-82.54659978322104,83,77,91,0.0,,76.35,11.745,23.895,100.0,E10,E10,110,2027-09-15 04:00:00,Olivia
27.48566734980852/-82.57935903047095,83,77,91,0.0,,76.34,11.745,23.895,100.0,W10,W10,310,2027-09-15 04:00:00,Olivia
27.51337266681446/-82.7160042494716,83,78,91,0.0,,75.87,13.905000000000001,24.705000000000002,100.0,W80,W80,380,2027-09-15 04:00:00,Olivia
27.4113915222411/-82.63641742330496,83,77,91,0.0,,76.67,11.205000000000002,24.705000000000002,100.0,W95,W95,395,2027-09-15 04:00:00,Olivia
27.51631940991088/-82.32950123468633,83,78,91,0.0,,75.25,13.635,23.895,100.0,N40,N40,540,2027-09-15 04:00:00,Olivia
27.4079906908935/-82.49381870885438,83,77,91,0.0,,76.65,11.07,23.895,100.0,E60,E60,160,2027-09-15 04:00:00,Olivia
27.42497082223545/-82.53885956314242,83,77,91,0.0,,76.64,10.935,23.895,100.0,E20,E20,120,2027-09-15 04:00:00,Olivia
27.46814086298033/-82.70183801706406,83,77,91,0.0,,76.09,12.690000000000001,24.705000000000002,100.0,W90,W90,399,2027-09-15 04:00:00,Olivia
27.43756032249264/-82.56105489081881,83,77,91,0.0,,76.64,10.935,23.895,100.0,W30,W30,330,2027-09-15 04:00:00,Olivia
27.4920066298147/-82.50196786939364,83,77,91,0.0,,76.21,12.015,23.895,100.0,E40,E40,140,2027-09-15 04:00:00,Olivia
27.43718857770742/-82.49526276632398,83,77,91,0.0,,76.66,11.205000000000002,23.895,100.0,E50,E50,150,2027-09-15 04:00:00,Olivia
27.43756032249264/-82.56105489081881,80,77,91,0.0,,81.88,10.935,20.25,80.0,W30,W30,330,2027-09-15 02:40:00,Olivia
27.34076849562474/-82.154246879885,80,76,92,0.0,,84.19,10.935,19.575000000000003,80.0,N60,N60,560,2027-09-15 02:40:00,Olivia
27.41355422392606/-82.42773936740639,80,77,91,0.0,,81.66,11.61,20.25,82.0,N80,N80,580,2027-09-15 02:40:00,Olivia
27.40958230929196/-82.56607332708364,80,77,91,0.0,,82.0,10.935,20.25,80.0,E30,E30,130,2027-09-15 02:40:00,Olivia
27.57521237910287/-82.58438613832386,81,78,91,0.0,,79.66,14.850000000000001,20.25,89.0,N10,N10,510,2027-09-15 02:40:00,Olivia
27.44964845888914/-82.63872640241588,80,77,91,0.0,,81.43,11.61,24.165,82.0,W50,W50,350,2027-09-15 02:40:00,Olivia
27.4920066298147/-82.50196786939364,80,77,91,0.0,,81.15,12.015,20.25,83.0,E40,E40,140,2027-09-15 02:40:00,Olivia
27.51631940991088/-82.32950123468633,81,78,91,0.0,,79.85,13.635,18.090000000000003,87.0,N40,N40,540,2027-09-15 02:40:00,Olivia
27.43718857770742/-82.49526276632398,80,77,91,0.0,,81.78,11.205000000000002,20.25,81.0,E50,E50,150,2027-09-15 02:40:00,Olivia
27.48534636382016/-82.54659978322104,80,77,91,0.0,,81.37,11.745,20.25,82.0,E10,E10,110,2027-09-15 02:40:00,Olivia
27.46814086298033/-82.70183801706406,80,77,91,0.0,,80.8,12.690000000000001,24.165,84.0,W90,W90,399,2027-09-15 02:40:00,Olivia
27.55013563136573/-82.17022585799779,80,77,91,0.0,,79.15,12.15,18.090000000000003,84.0,N50,N50,550,2027-09-15 02:40:00,Olivia
27.42497082223545/-82.53885956314242,80,77,91,0.0,,81.86,10.935,20.25,80.0,E20,E20,120,2027-09-15 02:40:00,Olivia
27.42519527588937/-82.593902809873,80,77,91,0.0,,81.89,11.07,20.25,80.0,W40,W40,340,2027-09-15 02:40:00,Olivia
